anonymised_donor_id,age_group,country,donation_amount,donation_date,payment_method,newsletter_opt_in,referral_channel,sector,campaign,donation_year,donation_month,donation_day,gender_Female,gender_Male,donation_type_Monthly,donation_amount_category
6a13edf1d4d2ff9b8af6f8cf391fb2c29b5977aa96f920aa1176e679a7980c4f,30-49,UK,20.27,2024-09-09,Cheque,True,Word of mouth,Media & Communication,Marine Mammal Defense Mission,2024,9,0,0,1,0,Low
3ee8579b99d54227dfa175ffc5fc6758943dc5605097e913e127556b8de0a824,66-80,UK,30.21,2023-09-16,Bank Transfer,True,Online advertising,Energy,Marine Mammal Defense Mission,2023,9,5,0,1,0,Medium
fa95ec9cc0a167137813e469ede1bb4332c618c9115064180ca2bdc9ead30473,30-49,UK,8.62,2024-12-08,Bank Transfer,False,Word of mouth,Finance/Banking,Wildlife Rescue Van Drive,2024,12,6,0,1,0,Low
153bc8bc02e8819ec45b61ce32d7dcd014afa9a942f8a7e21f5df50637ff1c0d,30-49,USA,182.12,2024-04-29,Cheque,True,Word of mouth,Pharmaceuticals,Wildlife Rescue Van Drive,2024,4,0,1,0,1,High
f75c4b4ff6ca4646ea0bfc8be5a5f429f4f459bfa81b448835ea8731635c780a,30-49,Germany,10.82,2024-04-10,Bank Transfer,True,Word of mouth,Law,Marine Mammal Defense Mission,2024,4,2,1,0,0,Low
479bd7c7cbcdb90911b7940967d071312eb9cda92e1f0e13ee95ad26e3e1ba0a,30-49,Netherlands,67.77,2025-06-04,Credit Card,False,Online advertising,Agriculture,Habitat for Hope,2025,6,2,1,0,1,Medium
b902d251422b30b89c24d80b48691e4b149839954cc96a17e9aaee36447f23d7,30-49,USA,37.23,2023-09-01,Cheque,True,Newsletter,Hospitality,Reforest the Sanctuary,2023,9,4,0,1,0,Medium
ce2732f09b0fb93a3e1dd20ae84f0a79789a3a7ca8f8eb1af5411d3089d89c82,50-65,Australia,6.21,2023-08-21,Bank Transfer,True,Newsletter,Consulting,Defend the Great Apes,2023,8,0,1,0,0,Low
0121888d09d50a7afedeb123d5a05a494a81d9a7a89f0a1aa1971b4fd3763be7,18-29,New Zealand,82.88,2025-03-27,Bank Transfer,True,Local event,Media & Communication,Habitat for Hope,2025,3,3,1,0,1,Medium
14a46bef8916a4f81a36c9ef43923445a5f638220e7a5418b9007428b1e2c99c,30-49,USA,19.24,2023-11-16,Paypal,True,Social Media,Arts & Culture,Habitat for Hope,2023,11,3,0,1,1,Low
6a18e5cab2d9a72dfa1e078ea97d3533fc5e291b6170d2c078b0f6cf3136257a,50-65,UK,14.32,2024-10-29,Credit Card,True,Website,Finance/Banking,Reforest the Sanctuary,2024,10,1,1,0,0,Low
500f8cb944dc14b12bfc8832751274209eb12aa7a2823d95340875f84bd29ac6,30-49,Germany,31.3,2023-09-14,Paypal,True,Newsletter,Hospitality,Marine Mammal Defense Mission,2023,9,3,0,1,0,Medium
f8bda259b9a3ca651364d4e3890c6eec8b808a90a15a91f1c50b64dfe1a99069,50-65,USA,14.12,2023-07-14,Bank Transfer,False,Website,Consulting,Wildlife Rescue Van Drive,2023,7,4,0,1,0,Low
5e31197c742fc9385f149a4ea6d89a43aa30fff47bcd1ec16ba0dde4dc8684ed,18-29,UK,17.78,2023-10-15,Cheque,False,Online advertising,Nonprofit,Rescue Orphaned Gorillas,2023,10,6,0,1,0,Low
cab58f97ad400ca7e40ed6518e490a7461eddad0f08ed03543de7c0058729c98,30-49,USA,9.2,2024-11-06,Bank Transfer,False,Online advertising,Arts & Culture,Marine Mammal Defense Mission,2024,11,2,1,0,0,Low
9b735d4b1cb59da0086610ebcc2dfdf4574ed7f7812ae9f70a9fbab309d30b83,66-80,France,33.49,2024-12-23,Bank Transfer,True,Online advertising,Law,Wildlife Rescue Van Drive,2024,12,0,1,0,0,Medium
dada6d0364424e310c4f2d9a83b9e3f15ccb499a310bf9ea6af813e82e41674c,50-65,France,20.4,2023-10-08,Paypal,False,Social Media,Agriculture,Marine Mammal Defense Mission,2023,10,6,0,1,0,Low
7bdaff06f923e4de93da0bd5e5e37eb9e7c1bc99b3e3c969033535c4d5fa9ed0,66-80,Brazil,16.32,2023-08-07,Cheque,True,Newsletter,Media & Communication,Reforest the Sanctuary,2023,8,0,0,0,0,Low
07da20321b26e720fc248212304a049530373d2eda97b2883ead069da82cd797,30-49,USA,6.04,2024-12-09,Credit Card,False,Online advertising,Media & Communication,Wildlife Rescue Van Drive,2024,12,0,0,1,0,Low
a9065305eb673a21dd2044946c23c983c91407e59fffe6b8f3c6a5a6dd850a6f,50-65,France,14.98,2025-05-01,Credit Card,True,Online advertising,Retail,Marine Mammal Defense Mission,2025,5,3,1,0,0,Low
0c71b1d59bbc9cfa33e82d87f36e0eef6d266237a0c8398a7240f5e2e2723bfe,50-65,Canada,297.25,2024-11-07,Bank Transfer,True,Newsletter,Others,Habitat for Hope,2024,11,3,0,1,0,Very High
c54ab355a56b378be76984728353068d5e0634168fe2bf83af261e27c55fd6bd,30-49,Australia,25.98,2024-11-27,Credit Card,True,Word of mouth,Logistics,Rescue Orphaned Gorillas,2024,11,2,1,0,0,Medium
65bbe61f22c6f3d0e8b06627cec6911628eba27195293fbc0e494267f4db0c1b,18-29,Netherlands,70.71,2024-08-31,Bank Transfer,True,Social Media,Environment,Defend the Great Apes,2024,8,5,0,1,1,Medium
a0b28a08875c3bbc05e22ac268110947b3161fc45c1779c7077fd47b755d77b6,18-29,Australia,75.67,2024-02-19,Bank Transfer,True,Website,Finance/Banking,Wildlife Rescue Van Drive,2024,2,0,0,1,1,Medium
301115e7de74496403652a4a3cf1c836f8f2e8dbc8d4746fec06407f94141a18,18-29,Finland,8.94,2025-03-23,Paypal,False,Newsletter,Consulting,Reforest the Sanctuary,2025,3,6,0,1,0,Low
b3cb4ad997999b44e488791d16e2e04d0f7e9d4e6b5e3262841e745fdff66080,50-65,France,14.77,2025-06-07,Paypal,True,Newsletter,Consulting,Wildlife Rescue Van Drive,2025,6,5,1,0,0,Low
9f8f3dbb99197ef0995526c984394ebb3a11d3b5d872ffe8af504eacaac57558,30-49,UK,158.64,2025-03-31,Paypal,False,Word of mouth,Education,Jungle Education Project,2025,3,0,1,0,1,High
9a2ffb6af443553307b0d38b732025d975e62be74988bab026411babc1f41f1a,30-49,New Zealand,20.31,2023-08-05,Credit Card,True,Newsletter,Technology,Reforest the Sanctuary,2023,8,5,1,0,0,Low
0f3a0ccd34fcd68d65a62765d338ba8d1cd2d89fe3acce9b2445be0434b8e20f,50-65,Canada,14.81,2024-06-01,Paypal,True,Website,Others,Jungle Education Project,2024,6,5,0,1,0,Low
717383ce70b9e6275040d8dd4e0fa9dd0fce61d6d32696b222febb981f2094e1,50-65,Netherlands,110.03,2025-04-20,Credit Card,False,Online advertising,Agriculture,Wildlife Rescue Van Drive,2025,4,6,1,0,0,High
c8f5d1f73e51d0fcd72f24c12e0067ca433407fa979b7c208f12bbb92996f0df,50-65,Australia,131.64,2023-08-25,Bank Transfer,False,Newsletter,Government,Habitat for Hope,2023,8,4,0,1,1,High
0fa1732235217ddf90c4f4d806c56e89c85aa9fdab97556055d3cb5b8a2a6a68,30-49,UK,36.62,2024-04-14,Cheque,True,Website,Real Estate,Jungle Education Project,2024,4,6,1,0,0,Medium
34bbc8394392c48ef401c27a81d1c0d42e8c6664ab240725ee0a56823a56016e,66-80,Canada,43.45,2023-08-25,Cheque,False,Website,Agriculture,Wildlife Rescue Van Drive,2023,8,4,0,1,1,Medium
6c9e924105d5f54395ba60ce9e96375099a32127f212f2f475917ee80e88dff5,30-49,Germany,52.69,2025-05-28,Bank Transfer,True,Word of mouth,Hospitality,Wildlife Rescue Van Drive,2025,5,2,1,0,1,Medium
93afb8e15992bf5082bdfcf337c68eef8f097088e080b4938861218f607a38e3,50-65,USA,79.91,2024-01-08,Credit Card,False,Website,Environment,Marine Mammal Defense Mission,2024,1,0,1,0,0,Medium
6d52ddabf2316127e4d5d80c21e6bf6c819f1d24bae09b2eb02415adff9c8989,50-65,Canada,4.16,2024-02-29,Bank Transfer,False,Website,Finance/Banking,Rescue Orphaned Gorillas,2024,2,3,0,1,0,Low
e54c71f4fecf96a3925cffbfea68f938a221e29d82997f4559df49ae35e036a6,66-80,Canada,56.95,2025-06-03,Credit Card,False,Newsletter,Hospitality,Wildlife Rescue Van Drive,2025,6,1,1,0,0,Medium
f0199c92ae49fe742851360cd2cd4eac192959bacbfd13f40eefca599cf3a6a0,50-65,France,44.16,2024-06-13,Bank Transfer,False,Local event,Finance/Banking,Reforest the Sanctuary,2024,6,3,1,0,1,Medium
ddcb396d7635ceb7c2330ece9c943749778de1ea894be0911a0cc0b48a862222,30-49,Brazil,28.36,2024-02-06,Bank Transfer,False,Local event,Pharmaceuticals,Habitat for Hope,2024,2,1,0,1,0,Medium
60a247dfc64b8528aa10749957874f20a1c5b2910ce151cdb877e698acd0af8c,66-80,New Zealand,12.88,2024-09-15,Credit Card,False,Website,Finance/Banking,Defend the Great Apes,2024,9,6,1,0,0,Low
07d16bd02f410f6f7be23bec90f26d2f10dc587fcea54df6d8b2cfacd845183e,30-49,Germany,147.19,2025-01-08,Bank Transfer,True,Newsletter,Others,Defend the Great Apes,2025,1,2,1,0,1,High
446d83ce2701d468e859cc49b0ae568eebe52bd5d1620a572e376b7ca92078f9,50-65,Australia,15.29,2024-08-13,Bank Transfer,True,Social Media,Construction,Rescue Orphaned Gorillas,2024,8,1,1,0,0,Low
e8e79a4686f17c64acc72b7299e404e12e8c7350d5354ea94a8751a0a2e76187,30-49,Germany,6.04,2024-08-17,Credit Card,True,Website,Energy,Jungle Education Project,2024,8,5,1,0,0,Low
0410c499eec9877b89fe7ae1b280e727b67d2caf27a14aacdbaf67345e774a75,66-80,Canada,7.11,2023-12-04,Paypal,True,Newsletter,Agriculture,Marine Mammal Defense Mission,2023,12,0,0,1,0,Low
dfdcab8a8402279fd07e5b57d306d87ef432fc290fe2e4c35550ba0f96fe268f,30-49,Brazil,102.91,2025-01-09,Credit Card,True,Local event,Technology,Reforest the Sanctuary,2025,1,3,1,0,1,High
380527bad7950d273f6f50c86f8a5c86e80a6c2bed62f6b8ac704f19cd7b753a,66-80,USA,7.24,2024-01-27,Bank Transfer,False,Newsletter,Construction,Rescue Orphaned Gorillas,2024,1,5,1,0,1,Low
7a2dc590e1c8490448b2efeeec484619c072b81020bfaedbf8474ce5883a34fa,50-65,Finland,39.17,2023-10-25,Bank Transfer,False,Website,Consulting,Reforest the Sanctuary,2023,10,2,1,0,1,Medium
3962ee0b79ed7eef429e3e624812bd24e0da3d299e5a4f51cdccc92c3ac65366,50-65,France,55.36,2024-07-15,Cheque,True,Social Media,Logistics,Defend the Great Apes,2024,7,0,0,1,0,Medium
0413751f1448ac49a1dd3b747d43e5f06a1002ddd6b1f0fd5fe08dfec18adb7e,30-49,France,21.24,2024-12-08,Cheque,False,Word of mouth,Environment,Defend the Great Apes,2024,12,6,1,0,0,Low
cad5e107bc5d5d649bc566e48004e5bcd75d13ada48400622943538c618e95b6,30-49,Brazil,31.03,2025-01-28,Credit Card,True,Word of mouth,Consulting,Defend the Great Apes,2025,1,1,1,0,1,Medium
1f84078f44881944a7dbb1136cbb7def3c65efb1339c828267dc46298febeb8c,30-49,Germany,181.05,2024-09-13,Credit Card,True,Website,Government,Rescue Orphaned Gorillas,2024,9,4,0,1,1,High
241aa1c85f46237f59f01a60ed026a061614f7fc69cc22cf6341e7aa4f209c22,30-49,Finland,14.6,2025-02-15,Paypal,False,Online advertising,Law,Habitat for Hope,2025,2,5,0,1,0,Low
2cd03af36392d3bfbe16fead84e7e987dd3412f23746f677c7b8a322eadb2a76,50-65,UK,110.96,2025-05-02,Paypal,False,Word of mouth,Law,Marine Mammal Defense Mission,2025,5,4,0,1,1,High
e3a24f622a2860e9495aa8a5d21e8fd0c3de34c1c6f8f8f0c7bad160052a17dc,50-65,UK,41.43,2025-02-23,Cheque,True,Local event,Arts & Culture,Marine Mammal Defense Mission,2025,2,6,1,0,0,Medium
c8b746bfbf0bdc7a6517a6a5d3bca057874de4f2332f284de7c94d1f7c64122d,30-49,USA,30.56,2024-04-21,Cheque,False,Online advertising,Finance/Banking,Habitat for Hope,2024,4,6,1,0,0,Medium
f2baeaca21f5ccbd421fb69c2bc360026bc49ed6b4e3dbb24a5b43542e302166,18-29,Brazil,27.46,2023-07-20,Paypal,True,Social Media,Finance/Banking,Reforest the Sanctuary,2023,7,3,1,0,1,Medium
5fae6d3b016acc507811ee791eb1014ac678d8e980e9bc54abaed20882e1c906,50-65,USA,56.5,2025-01-21,Credit Card,True,Social Media,Law,Habitat for Hope,2025,1,1,1,0,1,Medium
dc066fcce41404e43466353e7c63d6355151a2ae3f22773202eb7b6360a6252b,50-65,UK,173.21,2025-06-07,Bank Transfer,True,Online advertising,Real Estate,Defend the Great Apes,2025,6,5,1,0,0,High
8613030fcfd5cbaf503e6a026cdc5809c8a769e99d30c4ec4dfc41506e038e98,30-49,UK,11.67,2024-04-27,Cheque,True,Word of mouth,Logistics,Reforest the Sanctuary,2024,4,5,1,0,0,Low
f097f4ce94c3f2543f6799e8be06dd6a683953610f9cc1f8f9c0a1b292523c62,50-65,Canada,61.62,2024-05-17,Bank Transfer,True,Local event,Agriculture,Wildlife Rescue Van Drive,2024,5,4,0,1,0,Medium
0550198dcea41cec00b76fb0620e668a011de6af689ad8b290031125a8f5c3cf,30-49,France,38.24,2023-07-25,Cheque,False,Newsletter,Others,Defend the Great Apes,2023,7,1,0,1,0,Medium
483ccadba91fe9e295e4f9d370d0f4ac7ae186f3d4684f3df3f2182b1e316aec,66-80,New Zealand,52.61,2023-11-22,Credit Card,False,Newsletter,Consulting,Jungle Education Project,2023,11,2,1,0,0,Medium
3c845deebfecf18dddcfb243e8ef8ab5f654f0449b02633a3d1a5b512d53cdd0,30-49,France,28.85,2024-02-19,Paypal,False,Social Media,Others,Wildlife Rescue Van Drive,2024,2,0,0,1,0,Medium
0f3f65cb43eddf2e5ba2bfaa2b478d1f747e1a2861a1131bf9454ccb8a189f38,50-65,Brazil,11.61,2023-08-12,Paypal,False,Newsletter,Hospitality,Rescue Orphaned Gorillas,2023,8,5,1,0,0,Low
d48054f35f3e4fe406cf35ec5800b25bb5994fa2df4a6242664f49b6e8632611,50-65,Germany,67.72,2024-01-17,Paypal,True,Word of mouth,Hospitality,Defend the Great Apes,2024,1,2,0,1,0,Medium
073174bce3998ff6fea179c9845bcdd96f62601ce7ca0fb8c51545006a1a072a,30-49,UK,11.51,2025-05-23,Credit Card,True,Online advertising,Arts & Culture,Marine Mammal Defense Mission,2025,5,4,1,0,0,Low
c6292d2feeafb8042695570867d21d783687c64e241b869bb7847a6f4ae7d5f7,50-65,USA,18.08,2025-05-31,Credit Card,False,Social Media,Government,Rescue Orphaned Gorillas,2025,5,5,0,1,0,Low
029f89e05afa0f41adf83024c493596b814792bedc2799143a6f75455cbf7b27,50-65,India,83.3,2024-04-11,Paypal,True,Social Media,Pharmaceuticals,Marine Mammal Defense Mission,2024,4,3,0,1,0,Medium
d6a39b0789b5ab443e43a24277dbca11ad77544532710a532e019a314ea1e409,30-49,Brazil,50.36,2025-02-09,Paypal,False,Website,Science & Research,Jungle Education Project,2025,2,6,0,1,1,Medium
7a24b64b556ce04c16b2d08a46dd4a5af4526bb4649a3c0f46d7028da33cb5c7,30-49,USA,63.82,2025-02-14,Paypal,True,Newsletter,Real Estate,Marine Mammal Defense Mission,2025,2,4,1,0,0,Medium
beb639511e7e7abd03cd18ec607ac3ae6d49591ce042720e02f5a5c53f107226,30-49,USA,44.97,2023-07-12,Paypal,True,Website,Arts & Culture,Habitat for Hope,2023,7,2,1,0,0,Medium
52f44541bc764287b1412258af92812aeee58820749b8fd323f492fe6c0e526b,30-49,Brazil,179.17,2025-03-15,Bank Transfer,False,Social Media,Construction,Rescue Orphaned Gorillas,2025,3,5,0,1,1,High
689c52003a9e37219d4f9dbbc63ca9b720db3412db050a53cafe0872b4655a62,50-65,Canada,6.24,2024-09-19,Bank Transfer,True,Website,Hospitality,Marine Mammal Defense Mission,2024,9,3,0,1,0,Low
401a5a34c5f60e6f6129c6e1a28a660ea73a1cb744e1e35f3f4ae8db9b43ddf7,66-80,USA,46.25,2024-04-10,Credit Card,True,Newsletter,Finance/Banking,Habitat for Hope,2024,4,2,0,1,0,Medium
bc5d319b1423d5bcba3f241401f64cfc4ef3933c063f233fa88d1c8b3063c826,18-29,USA,11.15,2023-07-01,Paypal,False,Social Media,Environment,Defend the Great Apes,2023,7,5,1,0,0,Low
097e195140970c7afd093efafb6d333d5f0c4f2b601a4572a8ecbeb98d4ed49e,30-49,Canada,50.71,2024-08-13,Cheque,True,Social Media,Education,Marine Mammal Defense Mission,2024,8,1,0,1,0,Medium
5ac36e85554cd28a128d28d14f888291e27fbfab52f501dc82d436bc1ae705b1,50-65,Brazil,12.94,2024-01-18,Paypal,False,Word of mouth,Logistics,Defend the Great Apes,2024,1,3,1,0,0,Low
9a4c92c8861265103a95bac899a3bc238fed84d9f8e4f391dde668f74fef742b,66-80,USA,86.21,2024-05-19,Bank Transfer,False,Online advertising,Government,Habitat for Hope,2024,5,6,1,0,0,Medium
91899e866b7066e4f4ddea52c6317e5cf20048fd6675388ab61fe0f9c360b873,18-29,UK,12.79,2023-10-03,Bank Transfer,False,Local event,Law,Defend the Great Apes,2023,10,1,1,0,0,Low
f4b6e6b4037ba63cf85d7b9910a84b0cdf97435a1515a0592b5030f7203b2d72,18-29,South Africa,83.27,2024-09-19,Bank Transfer,False,Online advertising,Retail,Defend the Great Apes,2024,9,3,0,1,1,Medium
63b81799dd121ce2850467ab05d012a95f79f06491af088d239f3db006b5cc16,50-65,Finland,120.93,2023-12-05,Credit Card,True,Social Media,Consulting,Habitat for Hope,2023,12,1,0,1,1,High
4e82555592a1971119909e661f1f45e5bf90822afa75119eb62f89cd7aee0398,50-65,France,19.63,2024-04-21,Credit Card,False,Online advertising,Education,Jungle Education Project,2024,4,6,0,1,0,Low
80d1cc770069752bca72f1023d268eed6ca9e2f68a871c905af11860b1b52e65,30-49,Finland,21.36,2023-09-16,Cheque,False,Website,Science & Research,Defend the Great Apes,2023,9,5,0,1,1,Low
04e647d240f5bcc415ef3479911077f5d19eccc8ac6f4d82abe7f2101db2578b,30-49,UK,25.14,2024-10-23,Cheque,False,Word of mouth,Consulting,Habitat for Hope,2024,10,2,0,1,0,Medium
8453084d19d6f4bd4bcf60a8344120fff35ca88a0bf28ba96d2f7793f042821c,18-29,South Africa,10.43,2023-07-18,Bank Transfer,False,Social Media,Finance/Banking,Habitat for Hope,2023,7,1,1,0,0,Low
396a906e774fb2ee92844a5e84f132ac89c38f2401a565cd409e1733b3d5d9bd,50-65,Canada,10.37,2023-12-28,Bank Transfer,True,Word of mouth,Retail,Habitat for Hope,2023,12,3,0,1,0,Low
ea81da12addb41d62c477de9cde3f293c4f1286fd1a322ebc731883a5ca843d6,30-49,UK,154.36,2023-12-10,Credit Card,True,Newsletter,Technology,Defend the Great Apes,2023,12,6,1,0,1,High
6d7334de8d12173e187926944c1d1e2af95d979a7e099d345080db3eb42eea24,30-49,USA,25.79,2024-05-09,Credit Card,True,Newsletter,Arts & Culture,Rescue Orphaned Gorillas,2024,5,3,1,0,0,Medium
62b5f4777ab9fdac6b26d2a238e4004b176e3f0d1af58cba6529a2567f57f49e,50-65,UK,86.16,2023-12-10,Bank Transfer,True,Word of mouth,Government,Defend the Great Apes,2023,12,6,0,1,1,Medium
4092922d6f7ef83df3c0df1453cab26c4f6564596bca2f1d7114b30e9e66c72d,66-80,USA,13.14,2023-07-04,Bank Transfer,False,Website,Construction,Habitat for Hope,2023,7,1,0,1,0,Low
5bec4a30a3b4514aec3aae86f3b9680da15e340b1bb6a74f4df5be8a332070b4,18-29,South Africa,4.75,2023-11-10,Paypal,False,Online advertising,Education,Rescue Orphaned Gorillas,2023,11,4,1,0,0,Low
5cbc0ad74ed0113c5045c63e77f4b9e523f905f418974353d2068f03125d29ca,30-49,USA,14.94,2023-07-31,Cheque,False,Website,Science & Research,Wildlife Rescue Van Drive,2023,7,0,1,0,0,Low
84b399356e70d023c3348c6bc3b8075e7daded83b3a4d21215964a1d769be81c,30-49,USA,24.8,2024-12-08,Bank Transfer,True,Social Media,Pharmaceuticals,Rescue Orphaned Gorillas,2024,12,6,0,1,0,Low
b0fe1a51fc6565d0ed9ae74765440faa2f73eef512a2db50fda7baa43bf93d7f,50-65,UK,18.75,2024-01-16,Credit Card,True,Online advertising,Construction,Defend the Great Apes,2024,1,1,1,0,0,Low
00bf4d9c0b70e75315f7f6e95457182f176dc2868cae9bd75559845d1f7f48fd,30-49,Australia,3.78,2024-04-21,Bank Transfer,False,Word of mouth,Others,Defend the Great Apes,2024,4,6,1,0,0,Low
b7bb89c601f5289c3799f57f799b34f0bdc22a05760a275db87f86dc6b2e3c69,18-29,France,43.71,2024-04-13,Credit Card,False,Website,Healthcare,Marine Mammal Defense Mission,2024,4,5,0,1,1,Medium
c1131ea071eb13b5c052acdf01c9a7a77623a272655334c9683e7fc086947cf3,18-29,South Africa,60.27,2023-12-25,Bank Transfer,False,Social Media,Logistics,Wildlife Rescue Van Drive,2023,12,0,1,0,1,Medium
5ddea07bf95edbde09de2b9733d32b3c517d0b92e169a8d9ba681f5576a12ce3,50-65,USA,213.15,2025-02-02,Cheque,True,Social Media,Logistics,Wildlife Rescue Van Drive,2025,2,6,0,1,1,High
757a1a69f89f0855620a0a787a74381a265da63275f33bcf432233e69898c468,30-49,France,70.53,2024-11-02,Cheque,True,Local event,Healthcare,Rescue Orphaned Gorillas,2024,11,5,1,0,1,Medium
80a9ca1adf72d19e8f2174722150620b408ce2ca9bcb16264778eb8b5b2d1819,50-65,Canada,7.68,2023-08-20,Paypal,True,Local event,Consulting,Jungle Education Project,2023,8,6,0,1,0,Low
0f416c3b8596a83f8c81aa3db5ee1b358bd7c57db1de7e9d9d82de5c2707b061,50-65,Netherlands,49.99,2025-04-27,Cheque,False,Social Media,Retail,Wildlife Rescue Van Drive,2025,4,6,0,1,1,Medium
2e1088a725e21f61d80d7722fd43dedd643413f7fcde74d09f3ec9c9c3dc62a2,30-49,France,98.91,2023-08-24,Paypal,False,Local event,Construction,Rescue Orphaned Gorillas,2023,8,3,1,0,1,Medium
7fd612b7fb364530a38c7d73578b50fee5ab1a557df31ef7dd44dc7f01a1a9c5,30-49,New Zealand,4.92,2024-05-20,Cheque,True,Social Media,Consulting,Rescue Orphaned Gorillas,2024,5,0,1,0,0,Low
d336f597d6d6385031edc8994c3e76c45db15fb62cec2c4d1e4a004d7fbb6586,66-80,India,8.38,2025-03-26,Bank Transfer,False,Website,Consulting,Wildlife Rescue Van Drive,2025,3,2,1,0,0,Low
b8c04f0f5c65fee6a0711a873f1b79c2b523bdafa98ab6f17dcfec2cfa428ba4,66-80,France,49.59,2025-06-01,Paypal,True,Online advertising,Science & Research,Defend the Great Apes,2025,6,6,1,0,0,Medium
fd73639c881b09ffec271510c48e2732aaa1f1925783b052727ef42d31edda91,18-29,UK,1.81,2024-11-11,Bank Transfer,False,Word of mouth,Nonprofit,Wildlife Rescue Van Drive,2024,11,0,1,0,0,Low
bae8cff182d1ed9bc9976db35f29627767a750b0d158d9334ea08aa0c30ecbf5,50-65,UK,10.82,2025-04-11,Paypal,True,Social Media,Government,Defend the Great Apes,2025,4,4,0,1,0,Low
7ea128d560667396c312d92da07f20ab15539fd035ea72f7a7422f66f0c7e5d5,50-65,Canada,82.57,2024-04-21,Paypal,True,Local event,Real Estate,Rescue Orphaned Gorillas,2024,4,6,1,0,1,Medium
903b337c5d7a88245201201289ebd72af21c96419b798ca5481b4c5d71cd4c6e,50-65,Germany,148.56,2024-07-10,Cheque,True,Newsletter,Science & Research,Marine Mammal Defense Mission,2024,7,2,0,1,1,High
fae91a659722ae53ecc495bac095afb123e6bb91b4cb4fe447ee53d422cff530,18-29,South Africa,10.7,2024-08-22,Bank Transfer,True,Newsletter,Pharmaceuticals,Jungle Education Project,2024,8,3,0,1,0,Low
99ea055bf9eb7f8c2ddc2ad61fb13daba04873ea10e898b8e7d4a290b4d845b3,66-80,Germany,12.56,2024-01-22,Credit Card,True,Word of mouth,Government,Rescue Orphaned Gorillas,2024,1,0,1,0,1,Low
0a1b3282d14b230f85f263276f28ed6e03eea19a6ceca4ba885e4e34e577b343,50-65,Brazil,4.14,2023-06-30,Paypal,True,Social Media,Arts & Culture,Habitat for Hope,2023,6,4,1,0,0,Low
5337f4e09e41f2f14fe406b6fe38687c7acdbab24de2b88086bc9e39cdc55b5f,50-65,Canada,18.75,2024-06-03,Cheque,False,Website,Science & Research,Rescue Orphaned Gorillas,2024,6,0,1,0,0,Low
d42e5f6fd7f245fb6d09adb7a49ea166da79684ef805282e27045a3882af0660,66-80,France,70.78,2024-12-20,Bank Transfer,False,Word of mouth,Science & Research,Defend the Great Apes,2024,12,4,1,0,1,Medium
4725c1ee2ef7d862665aa8cc53d4fcc3da3f0d01bd883e77f524f23bffe5f368,30-49,Germany,28.76,2023-11-13,Cheque,True,Newsletter,Construction,Marine Mammal Defense Mission,2023,11,0,1,0,0,Medium
881ce7c75a61d4a1976e3ed3ebe3ddb376ea30175b3836fd8858a0c4edef9a0a,66-80,New Zealand,10.11,2024-03-17,Cheque,True,Newsletter,Others,Habitat for Hope,2024,3,6,0,1,0,Low
97413b82655744ff6e75d40309de09be722409001d94818b94f7e32fcd826a94,30-49,Germany,15.05,2024-02-28,Paypal,True,Website,Energy,Reforest the Sanctuary,2024,2,2,1,0,0,Low
5cddb29708045774ce2641ade40be885f7c486370d46cac4dfa15b51885d712b,50-65,Netherlands,33.26,2023-09-12,Cheque,True,Word of mouth,Law,Jungle Education Project,2023,9,1,1,0,0,Medium
c655d3d3765cc336c7539bf9d2af3da5deb9a26cc50c341e997d7fe631f74cb0,50-65,New Zealand,177.9,2024-08-13,Credit Card,False,Online advertising,Technology,Reforest the Sanctuary,2024,8,1,0,1,1,High
f3db3c1da1019d5a0415d545397c4980c6989b97399a2f33452c38a4cb75b650,30-49,USA,13.4,2025-06-16,Cheque,True,Local event,Finance/Banking,Jungle Education Project,2025,6,0,0,1,0,Low
37c0db673dc4f58c197a74a973dd08ba752b3a72c6f52733124487b68d4770b5,50-65,South Africa,124.92,2023-09-06,Paypal,True,Word of mouth,Nonprofit,Habitat for Hope,2023,9,2,0,0,1,High
794a21b7185a892f72b5819e9c3233f0391077109dfef78973f17183f8a452b5,50-65,USA,29.34,2023-08-27,Credit Card,False,Website,Retail,Wildlife Rescue Van Drive,2023,8,6,0,1,0,Medium
